product_id,product_slug,product_title,short_desc,long_desc,product_type,featured,active,categories,images,variant_id,sku,price,sale_price,sale_start,sale_end,currency,stock,weight,ean,is_digital,variant_active,options,original_images
1910,bruno-compete-hoodie,"Bruno Compete Hoodie",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh03-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh03-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh03-black_back.jpg",1947,MH03-XL-Blue,63.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Blue,
1910,bruno-compete-hoodie,"Bruno Compete Hoodie",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh03-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh03-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh03-black_back.jpg",1948,MH03-XL-Green,63.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Green,
1910,bruno-compete-hoodie,"Bruno Compete Hoodie",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh03-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh03-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh03-black_back.jpg",1949,MH03-XS-Black,63.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Black,
1910,bruno-compete-hoodie,"Bruno Compete Hoodie",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh03-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh03-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh03-black_back.jpg",1950,MH03-XS-Blue,63.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Blue,
1910,bruno-compete-hoodie,"Bruno Compete Hoodie",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh03-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh03-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh03-black_back.jpg",1951,MH03-XS-Green,63.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Green,
1911,frankie-sweatshirt,"Frankie  Sweatshirt",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh04-green_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh04-green_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh04-green_back.jpg",1952,MH04-L-Green,60.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Green,
1912,frankie-sweatshirt-l-white,"Frankie  Sweatshirt-L-White",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh04-white_main.jpg,1953,MH04-L-White,60.00,,,,EUR,100,0.000,,0,1,Size:L|Color:White,
1912,frankie-sweatshirt-l-white,"Frankie  Sweatshirt-L-White",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh04-white_main.jpg,1954,MH04-L-Yellow,60.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Yellow,
1912,frankie-sweatshirt-l-white,"Frankie  Sweatshirt-L-White",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh04-white_main.jpg,1955,MH04-M-Green,60.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Green,
1912,frankie-sweatshirt-l-white,"Frankie  Sweatshirt-L-White",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh04-white_main.jpg,1956,MH04-M-White,60.00,,,,EUR,100,0.000,,0,1,Size:M|Color:White,
1912,frankie-sweatshirt-l-white,"Frankie  Sweatshirt-L-White",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh04-white_main.jpg,1957,MH04-M-Yellow,60.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Yellow,
1912,frankie-sweatshirt-l-white,"Frankie  Sweatshirt-L-White",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh04-white_main.jpg,1958,MH04-S-Green,60.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Green,
1912,frankie-sweatshirt-l-white,"Frankie  Sweatshirt-L-White",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh04-white_main.jpg,1959,MH04-S-White,60.00,,,,EUR,100,0.000,,0,1,Size:S|Color:White,
1912,frankie-sweatshirt-l-white,"Frankie  Sweatshirt-L-White",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh04-white_main.jpg,1960,MH04-S-Yellow,60.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Yellow,
1912,frankie-sweatshirt-l-white,"Frankie  Sweatshirt-L-White",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh04-white_main.jpg,1961,MH04-XL-Green,60.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Green,
1912,frankie-sweatshirt-l-white,"Frankie  Sweatshirt-L-White",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh04-white_main.jpg,1962,MH04-XL-White,60.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:White,
1912,frankie-sweatshirt-l-white,"Frankie  Sweatshirt-L-White",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh04-white_main.jpg,1963,MH04-XL-Yellow,60.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Yellow,
1912,frankie-sweatshirt-l-white,"Frankie  Sweatshirt-L-White",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh04-white_main.jpg,1964,MH04-XS-Green,60.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Green,
1912,frankie-sweatshirt-l-white,"Frankie  Sweatshirt-L-White",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh04-white_main.jpg,1965,MH04-XS-White,60.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:White,
1912,frankie-sweatshirt-l-white,"Frankie  Sweatshirt-L-White",,,physical,0,1,"Clothing,Eco Friendly,Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh04-white_main.jpg,1966,MH04-XS-Yellow,60.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Yellow,
1913,hollister-backyard-sweatshirt,"Hollister Backyard Sweatshirt",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh05-green_main.jpg,1967,MH05-L-Green,52.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Green,
1913,hollister-backyard-sweatshirt,"Hollister Backyard Sweatshirt",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh05-green_main.jpg,1968,MH05-L-Red,52.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Red,
1913,hollister-backyard-sweatshirt,"Hollister Backyard Sweatshirt",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh05-green_main.jpg,1969,MH05-L-White,52.00,,,,EUR,100,0.000,,0,1,Size:L|Color:White,
1913,hollister-backyard-sweatshirt,"Hollister Backyard Sweatshirt",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh05-green_main.jpg,1970,MH05-M-Green,52.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Green,
1913,hollister-backyard-sweatshirt,"Hollister Backyard Sweatshirt",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh05-green_main.jpg,1971,MH05-M-Red,52.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Red,
1913,hollister-backyard-sweatshirt,"Hollister Backyard Sweatshirt",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh05-green_main.jpg,1972,MH05-M-White,52.00,,,,EUR,100,0.000,,0,1,Size:M|Color:White,
1913,hollister-backyard-sweatshirt,"Hollister Backyard Sweatshirt",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh05-green_main.jpg,1973,MH05-S-Green,52.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Green,
1913,hollister-backyard-sweatshirt,"Hollister Backyard Sweatshirt",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh05-green_main.jpg,1974,MH05-S-Red,52.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Red,
1913,hollister-backyard-sweatshirt,"Hollister Backyard Sweatshirt",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh05-green_main.jpg,1975,MH05-S-White,52.00,,,,EUR,100,0.000,,0,1,Size:S|Color:White,
1913,hollister-backyard-sweatshirt,"Hollister Backyard Sweatshirt",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh05-green_main.jpg,1976,MH05-XL-Green,52.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Green,
1913,hollister-backyard-sweatshirt,"Hollister Backyard Sweatshirt",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh05-green_main.jpg,1977,MH05-XL-Red,52.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Red,
1913,hollister-backyard-sweatshirt,"Hollister Backyard Sweatshirt",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh05-green_main.jpg,1978,MH05-XL-White,52.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:White,
1913,hollister-backyard-sweatshirt,"Hollister Backyard Sweatshirt",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh05-green_main.jpg,1979,MH05-XS-Green,52.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Green,
1913,hollister-backyard-sweatshirt,"Hollister Backyard Sweatshirt",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh05-green_main.jpg,1980,MH05-XS-Red,52.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Red,
1913,hollister-backyard-sweatshirt,"Hollister Backyard Sweatshirt",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh05-green_main.jpg,1981,MH05-XS-White,52.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:White,
1914,stark-fundamental-hoodie,"Stark Fundamental Hoodie",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh06-black_main.jpg,1982,MH06-L-Black,42.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Black,
1914,stark-fundamental-hoodie,"Stark Fundamental Hoodie",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh06-black_main.jpg,1983,MH06-L-Blue,42.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Blue,
1914,stark-fundamental-hoodie,"Stark Fundamental Hoodie",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh06-black_main.jpg,1984,MH06-L-Purple,42.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Purple,
1914,stark-fundamental-hoodie,"Stark Fundamental Hoodie",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh06-black_main.jpg,1985,MH06-M-Black,42.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Black,
1914,stark-fundamental-hoodie,"Stark Fundamental Hoodie",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh06-black_main.jpg,1986,MH06-M-Blue,42.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Blue,
1914,stark-fundamental-hoodie,"Stark Fundamental Hoodie",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh06-black_main.jpg,1987,MH06-M-Purple,42.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Purple,
1914,stark-fundamental-hoodie,"Stark Fundamental Hoodie",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh06-black_main.jpg,1988,MH06-S-Black,42.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Black,
1914,stark-fundamental-hoodie,"Stark Fundamental Hoodie",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh06-black_main.jpg,1989,MH06-S-Blue,42.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Blue,
1914,stark-fundamental-hoodie,"Stark Fundamental Hoodie",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh06-black_main.jpg,1990,MH06-S-Purple,42.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Purple,
1914,stark-fundamental-hoodie,"Stark Fundamental Hoodie",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh06-black_main.jpg,1991,MH06-XL-Black,42.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Black,
1914,stark-fundamental-hoodie,"Stark Fundamental Hoodie",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh06-black_main.jpg,1992,MH06-XL-Blue,42.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Blue,
1914,stark-fundamental-hoodie,"Stark Fundamental Hoodie",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh06-black_main.jpg,1993,MH06-XL-Purple,42.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Purple,
1914,stark-fundamental-hoodie,"Stark Fundamental Hoodie",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh06-black_main.jpg,1994,MH06-XS-Black,42.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Black,
1914,stark-fundamental-hoodie,"Stark Fundamental Hoodie",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh06-black_main.jpg,1995,MH06-XS-Blue,42.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Blue,
1914,stark-fundamental-hoodie,"Stark Fundamental Hoodie",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh06-black_main.jpg,1996,MH06-XS-Purple,42.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Purple,
1915,hero-hoodie,"Hero Hoodie",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh07-black_main.jpg,1997,MH07-L-Black,54.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Black,
1915,hero-hoodie,"Hero Hoodie",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh07-black_main.jpg,1998,MH07-L-Gray,54.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Gray,
1915,hero-hoodie,"Hero Hoodie",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh07-black_main.jpg,1999,MH07-L-Green,54.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Green,
1916,hero-hoodie-m-black,"Hero Hoodie-M-Black",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh07-black_main.jpg,2000,MH07-M-Black,54.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Black,
1916,hero-hoodie-m-black,"Hero Hoodie-M-Black",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh07-black_main.jpg,2001,MH07-M-Gray,54.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Gray,
1916,hero-hoodie-m-black,"Hero Hoodie-M-Black",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh07-black_main.jpg,2002,MH07-M-Green,54.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Green,
1916,hero-hoodie-m-black,"Hero Hoodie-M-Black",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh07-black_main.jpg,2003,MH07-S-Black,54.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Black,
1916,hero-hoodie-m-black,"Hero Hoodie-M-Black",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh07-black_main.jpg,2004,MH07-S-Gray,54.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Gray,
1916,hero-hoodie-m-black,"Hero Hoodie-M-Black",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh07-black_main.jpg,2005,MH07-S-Green,54.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Green,
1916,hero-hoodie-m-black,"Hero Hoodie-M-Black",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh07-black_main.jpg,2006,MH07-XL-Black,54.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Black,
1916,hero-hoodie-m-black,"Hero Hoodie-M-Black",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh07-black_main.jpg,2007,MH07-XL-Gray,54.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Gray,
1916,hero-hoodie-m-black,"Hero Hoodie-M-Black",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh07-black_main.jpg,2008,MH07-XL-Green,54.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Green,
1916,hero-hoodie-m-black,"Hero Hoodie-M-Black",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh07-black_main.jpg,2009,MH07-XS-Black,54.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Black,
1916,hero-hoodie-m-black,"Hero Hoodie-M-Black",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh07-black_main.jpg,2010,MH07-XS-Gray,54.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Gray,
1916,hero-hoodie-m-black,"Hero Hoodie-M-Black",,,physical,0,1,"Hoodies & Sweatshirts",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh07-black_main.jpg,2011,MH07-XS-Green,54.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Green,
1917,oslo-trek-hoodie,"Oslo Trek Hoodie",,,physical,0,1,"Hoodies & Sweatshirts","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh08-brown_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh08-brown_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh08-brown_back.jpg",2012,MH08-L-Brown,42.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Brown,
1917,oslo-trek-hoodie,"Oslo Trek Hoodie",,,physical,0,1,"Hoodies & Sweatshirts","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh08-brown_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh08-brown_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh08-brown_back.jpg",2013,MH08-L-Purple,42.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Purple,
1917,oslo-trek-hoodie,"Oslo Trek Hoodie",,,physical,0,1,"Hoodies & Sweatshirts","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh08-brown_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh08-brown_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mh08-brown_back.jpg",2014,MH08-L-Red,42.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Red,
